lat,lng
42.0019,-87.7259
41.8802,-87.6888
41.9375,-87.7165
41.8795,-87.6261
38.7612,-90.0682
40.6794,-89.6232
41.8624,-87.7165
39.8678,-88.9435
40.5448,-89.6319
41.7494,-87.6039
36.9969,-89.1681
41.802,-87.6194
41.8809,-87.711
40.6786,-89.6231
41.7605,-87.654
41.7732,-87.6104
41.8937,-87.7138
41.8723,-87.6937
41.962,-87.6614
41.7915,-87.6067
41.678,-87.6251
41.8546,-87.7274
41.8443,-87.627
41.7268,-87.6068
40.7103,-89.5901
41.7873,-87.6428
41.7443,-87.5653
41.7832,-87.6464
41.7684,-87.6569
41.7866,-87.6599
41.7747,-87.6098
41.751,-87.6246
41.9284,-87.7
41.7613,-87.6589
40.1164,-88.2434
41.7888,-87.6462
41.7512,-87.6077
39.8535,-88.9637
41.7595,-87.6531
42.2452,-89.0535
42.2244,-89.0848
39.8548,-88.9591
41.3049,-88.1689
42.2375,-89.0082
41.7782,-87.6147
41.7559,-87.6481
41.6798,-87.6252
41.9847,-87.6898
40.6847,-89.6135
38.7245,-89.9572
41.5391,-87.5392
41.6479,-87.57
41.9128,-87.7682
41.7425,-87.5616
38.5387,-90.0291
41.6084,-87.6042
40.1236,-87.6149
41.8041,-87.6065
41.7758,-87.6629
41.9029,-87.7314
41.9185,-87.7138
41.9233,-87.7048
41.7575,-87.5582
41.903,-87.6907
39.856,-88.9622
41.9033,-87.6921
41.7545,-87.5551
41.8248,-87.6718
41.9174,-87.7024
41.8832,-87.6368
41.9248,-87.7245
41.7655,-87.6157
41.762,-87.6106
42.2481,-88.3323
41.8822,-87.7666
41.8552,-87.6761
41.8781,-87.6298
42.2149,-88.3499
41.9077,-87.7559
38.58,-89.9677
41.6229,-87.5845
41.7646,-87.824
41.7688,-87.647
39.7994,-89.6436
42.237,-89.0308
41.7657,-87.6152
41.8835,-87.7271
41.7586,-87.6005
41.7071,-87.6283
41.7449,-87.6621
41.7489,-87.6343
41.8312,-87.6216
41.7579,-87.6348
38.6297,-90.1383
41.8501,-87.6905
41.7722,-87.658
41.7798,-89.689
38.6125,-90.1292
38.6042,-90.084
41.9683,-87.728
41.8184,-87.6338
41.7861,-87.7156
41.9098,-87.7337
41.7608,-87.5633
41.6824,-87.6447
41.8832,-87.6368
41.7894,-87.7416
41.9093,-87.6386
41.8749,-87.706
41.6916,-87.6279
41.687,-87.635
41.8623,-87.7178
41.7755,-87.6872
41.7542,-87.649
41.1168,-87.856
41.989,-87.6695
42.2614,-89.0867
40.709,-89.6393
39.931,-91.3583
41.723,-87.6546
41.5207,-88.0712
41.7855,-87.6099
41.754,-87.6543
40.7178,-89.6322
41.7349,-87.6393
41.802,-87.6194
41.8013,-87.6868
41.9508,-88.2424
41.9209,-87.7293
41.8783,-87.7554
41.9958,-87.6972
40.1164,-88.2434
41.8121,-87.669
41.7098,-87.5612
41.8833,-87.7331
41.8931,-87.7506
41.6882,-87.652
40.1272,-88.2502
41.7622,-87.5912
41.9545,-87.6695
41.8866,-87.6643
41.7143,-87.624
41.9654,-87.6548
41.7285,-87.6498
41.7873,-87.6428
41.7493,-87.6006
42.0067,-87.67
42.2787,-89.1232
41.7991,-87.6906
38.6723,-90.1698
41.9654,-87.6562
41.5354,-88.0889
41.7275,-87.6045
41.8858,-87.6817
41.952,-87.7178
41.7522,-87.6505
41.7771,-87.6961
41.9396,-87.7789
41.8652,-87.6591
41.6909,-87.6602
41.9611,-87.7168
42.009,-87.674
41.8727,-87.7329
41.8463,-87.7075
40.7022,-89.582
42.0029,-96.5885
41.8543,-87.6223
41.5595,-88.0676
41.8753,-87.7428
41.7774,-87.6848
41.7119,-87.609
41.8592,-87.7154
41.8849,-87.7284
41.7266,-87.6619
41.7774,-87.6767
41.8845,-87.6805
42.2646,-89.0221
42.2573,-89.0642
41.8063,-87.664
37.7261,-89.2097
41.6797,-87.6231
41.8423,-87.7273
41.7106,-87.6287
41.8055,-87.7544
42.0045,-87.7301
41.7838,-87.6088
38.3173,-88.9031
41.8983,-87.8751
41.7044,-87.6282
41.8481,-87.7125
41.8063,-87.664
41.8164,-87.6174
41.8152,-87.6089
40.7166,-89.6068
41.7283,-87.6632
41.8928,-87.6225
41.7273,-87.6167
41.7737,-87.6801
42.2908,-89.1012
41.8055,-87.7368
39.9394,-91.4053
41.8528,-87.6228
41.7623,-87.7211
41.8388,-87.7113
41.9464,-87.7447
41.9126,-87.7704
41.8017,-87.6335
41.8832,-87.6391
41.7663,-87.6849
41.8244,-87.7045
41.7962,-87.6404
41.8693,-87.6628
41.7653,-87.5774
41.8963,-87.6552
41.7678,-87.5671
41.7277,-87.5871
41.907,-87.6397
41.8963,-87.6552
41.6924,-87.6364
41.8691,-87.7058
41.9537,-87.7475
40.6936,-89.589
41.4932,-87.6194
41.9612,-87.7132
40.6936,-89.589
41.7185,-87.5974
41.8958,-87.7091
41.8701,-87.7722
41.7515,-87.5784
41.9715,-87.8954
40.5852,-89.6324
41.7496,-87.5714
41.7547,-87.6129
41.888,-87.7459
41.7363,-87.6537
39.7841,-89.6338
41.9156,-87.7024
41.7873,-87.6272
40.7407,-91.0598
41.7516,-87.5748
41.8832,-87.6368
41.772,-87.6835
41.8166,-87.6117
41.723,-87.6533
42.208,-89.0957
41.7519,-87.576
41.7496,-87.6841
41.7065,-87.8005
37.1121,-89.1956
41.7948,-87.6333
40.7116,-89.5956
41.9093,-87.7765
41.8937,-87.7065
41.8864,-87.9114
41.8847,-87.7111
41.7119,-87.609
41.9537,-87.7525
41.8109,-87.8499
41.7751,-87.5888
41.7585,-87.6078
41.7997,-87.6437
41.12,-87.8444
41.8827,-87.6344
40.0968,-88.2493
41.8727,-87.7108
41.7504,-87.645
42.2511,-89.0868
41.7418,-87.7222
41.7585,-87.6078
41.7019,-87.6078
40.1402,-88.2509
41.7774,-87.6848
41.7088,-87.6239
41.8808,-87.7529
41.8783,-87.7554
41.762,-87.6095
40.6803,-89.6125
41.7268,-87.6068
41.7507,-87.6589
41.7551,-87.563
41.7685,-87.627
41.7377,-88.3145
41.7141,-87.6397
41.5068,-87.9655
41.9023,-87.7509
41.6868,-87.6353
40.716,-89.6031
39.8584,-88.9623
42.2864,-89.0966
40.1053,-85.6803
41.8354,-87.8293
40.6936,-89.6088
41.7434,-87.5503
41.8202,-87.6996
41.8781,-87.6298
41.7657,-87.6152
41.7693,-87.6154
41.7371,-87.5601
41.8121,-87.6703
41.7559,-87.6457
41.9078,-87.7587
41.8277,-87.6088
41.924,-87.7648
41.7619,-87.6143
41.8819,-87.815
42.2609,-89.1005
39.5489,-89.2945
41.8974,-87.7179
41.848,-87.7067
40.1106,-88.2073
41.7193,-87.9475
40.1306,-88.2699
40.3103,-88.1487
41.8003,-87.6042
41.7851,-88.2032
41.7434,-87.6418
41.7081,-87.62
41.687,-87.6169
42.0152,-87.6705
41.7749,-87.6083
41.8246,-87.6947
41.7831,-87.6667
41.7638,-87.6094
41.8005,-87.6039
39.8029,-89.6507
41.8273,-87.6314
41.8288,-87.6144
41.7434,-87.6418
41.8893,-87.6827
41.7606,-88.3201
41.9238,-87.7831
41.904,-87.7583
42.2735,-89.0834
41.7299,-87.5458
41.771,-87.6155
41.7498,-88.3077
40.7073,-89.606
41.8589,-87.7189
39.7893,-89.6322
41.9467,-87.7155
39.8387,-88.9543
41.7997,-87.642
42.2324,-89.0771
41.9336,-87.727
41.8848,-87.7359
41.8856,-87.7088
41.7768,-87.601
41.7959,-87.6516
38.3072,-88.9195
42,-87.6804
41.8982,-87.6984
41.794,-87.6289
41.7597,-87.6479
41.8673,-87.713
41.8776,-87.6966
41.8776,-87.6332
41.9645,-87.7386
41.7784,-87.6156
42.3686,-89.1168
41.8899,-87.7223
41.9667,-87.706
41.7593,-87.6359
41.9715,-87.8954
42.2334,-89.0905
38.6008,-90.0796
39.8019,-89.6137
41.8541,-87.6834
40.7111,-89.5866
40.3093,-88.1587
41.881,-87.6247
41.7283,-87.6632
41.857,-87.7155
41.6931,-87.6715
41.8762,-87.7207
41.8534,-87.7251
41.9129,-87.7782
41.8589,-87.7373
41.8488,-87.6425
42.2905,-89.0854
41.7984,-87.6161
39.7852,-89.6275
42.0403,-88.2569
41.8665,-87.723
41.8189,-87.7022
41.8942,-87.6894
41.6556,-87.6144
41.8269,-87.6612
41.9087,-87.6487
41.7819,-87.6076
41.9157,-87.6971
38.9018,-90.1493
42.017,-87.6732
41.9614,-87.7086
39.7874,-89.613
41.895,-87.6387
41.7874,-87.6255
41.9532,-87.7694
41.8632,-87.7156
41.7976,-87.6638
41.9054,-87.7264
40.7091,-89.5967
41.7217,-87.6287
42.2783,-89.0952
39.7969,-89.6146
42.2675,-89.0817
41.7697,-87.5829
41.7046,-87.5442
41.8228,-87.6851
40.126,-88.2054
41.9844,-87.7592
41.8513,-87.7334
38.911,-90.1581
38.3906,-88.3702
39.7905,-89.6353
40.6814,-89.6185
41.4156,-88.1933
38.7618,-89.9684
41.8761,-87.6862
41.6587,-87.5999
39.7862,-89.6338
41.7923,-87.6503
41.8274,-87.6192
41.877,-87.7354
41.936,-87.708
42.2792,-89.1049
40.1041,-88.2203
40.7566,-89.678
38.5988,-90.0703
38.5891,-90.0841
41.8057,-87.6168
40.7107,-89.6254
41.866,-87.7337
41.734,-87.6512
41.8991,-87.7302
41.7699,-87.5715
41.7758,-87.6629
41.7784,-87.6132
41.8977,-87.6896
41.7519,-87.6747
41.8893,-87.6827
42.2852,-89.1324
41.7623,-87.5974
41.7466,-87.6588
41.8959,-87.6845
41.8486,-87.6906
41.8783,-87.7554
40.9823,-89.2354
41.8715,-87.8938
41.8899,-87.7223
41.7481,-87.558
41.707,-87.6404
41.7513,-87.5862
41.8502,-87.6905
41.7977,-87.6648
41.7697,-87.5838
41.7839,-87.6157
39.7817,-89.6501
41.7828,-87.6425
41.8607,-87.7132
41.8849,-87.7259
41.7081,-87.62
42.0462,-88.2723
42.2637,-89.109
41.8878,-87.7066
41.8818,-87.7527
41.8682,-87.6865
41.7666,-87.6736
41.866,-87.7337
40.3084,-88.1559
39.9293,-91.4033
41.7481,-87.5568
41.8427,-87.7013
41.8767,-87.7455
41.9594,-87.722
41.8582,-87.7042
40.8098,-89.6339
37.9015,-88.9168
42.2768,-89.1283
41.8767,-87.6672
40.1391,-87.6069
41.8942,-87.6845
41.7069,-87.6404
41.8919,-87.7089
41.7792,-87.6849
41.9163,-87.7974
41.7194,-87.5353
41.8533,-87.7239
41.6762,-87.6169
41.8727,-87.7083
42.052,-87.6963
42.0069,-87.664
41.7872,-87.6524
41.7336,-87.5503
41.8517,-87.7065
41.6995,-87.6284
41.7158,-87.6479
41.8073,-87.6184
40.1025,-88.1812
38.9075,-90.172
39.7934,-89.6218
42.3033,-89.6084
41.7865,-87.6875
41.7372,-87.631
41.7772,-87.6994
41.8157,-87.6704
41.7604,-87.5924
41.7847,-87.6875
41.7027,-87.5632
41.9735,-87.6565
41.9374,-87.9813
42.2753,-89.1174
41.8756,-87.6354
39.8635,-88.9103
41.9165,-87.64
41.8189,-87.6264
41.8444,-87.6663
41.8785,-87.755
41.9735,-87.6565
41.7551,-87.5752
41.7347,-87.6052
41.888,-87.752
41.8002,-87.6181
41.7936,-87.6682
42.057,-87.6957
40.1297,-88.2436
41.6944,-87.6125
42.2598,-89.0201
42.2441,-89.0809
41.9025,-87.7535
41.8635,-87.651
41.8965,-87.6399
41.9259,-87.7676
41.8693,-87.6628
41.8164,-87.6324
41.8157,-87.6871
41.9051,-87.7461
41.7336,-87.5503
41.6816,-87.6264
41.7721,-87.6725
41.7446,-87.547
41.698,-87.6281
42.0596,-88.0379
42.2563,-89.0679
39.7852,-89.6248
41.7792,-87.6799
41.8404,-87.7309
40.7145,-89.5938
38.5422,-89.944
41.6723,-87.6348
42.2876,-89.1028
40.1329,-87.673
41.772,-87.6835
40.3081,-88.1749
41.757,-87.6733
41.9009,-87.7189
41.8878,-87.7529
41.6944,-87.6125
41.5505,-88.1777
41.7587,-87.6123
41.8849,-87.7284
39.7945,-89.6215
41.7757,-87.6645
42.2617,-89.0893
40.7162,-89.5912
41.7804,-87.6059
41.7923,-88.2801
41.8535,-87.7248
38.0177,-89.2354
41.7632,-87.6507
41.8881,-87.8541
41.7702,-87.6704
41.7776,-87.6691
41.7632,-87.647
41.6961,-87.6353
41.9017,-87.766
38.6015,-90.1468
41.697,-87.6549
40.96,-90.3831
41.8894,-87.6646
40.3061,-88.1364
41.9628,-87.65
41.8721,-87.7085
38.5854,-90.0663
41.8827,-87.7719
42.2535,-89.0604
41.8954,-87.7212
41.8944,-87.7437
41.7984,-87.6043
41.6816,-87.6252
41.7775,-87.6633
38.565,-90.1685
41.7347,-87.6052
40.7183,-89.5864
41.8883,-87.7234
41.8632,-87.7156
41.8663,-87.713
41.9035,-87.675
41.7774,-87.6742
41.8722,-87.6864
41.7257,-87.6023
41.9009,-87.7303
41.7613,-87.6483
40.1203,-88.2242
41.7721,-87.6725
41.7813,-87.6513
41.7301,-87.5469
38.8817,-90.0685
41.698,-87.6305
41.7928,-87.6196
41.8483,-87.6929
41.8966,-87.6328
41.9078,-87.7342
42.2618,-89.0926
41.8978,-87.7459
41.8722,-87.6962
39.8427,-88.9461
41.899,-87.7362
41.9184,-87.7844
42.0339,-88.2467
40.6825,-89.6066
41.7216,-87.6287
41.9009,-87.7303
41.7784,-87.6156
41.75,-87.5565
41.7683,-87.6859
41.8832,-87.6368
41.7885,-87.6669
38.795,-89.9741
41.8854,-87.6655
39.8009,-89.6196
41.6573,-87.5471
41.8806,-87.7379
41.8711,-87.7183
41.7756,-87.6717
41.712,-87.6039
41.8115,-87.5946
38.6298,-90.1381
41.685,-87.647
42.2576,-89.0743
41.8667,-87.7107
41.8938,-87.7117
41.7531,-87.5848
42.298,-89.1198
41.8017,-87.6215
41.9065,-87.6385
41.9106,-87.6752
42.0082,-87.6682
41.8831,-87.7478
41.7527,-87.6338
41.81,-87.6849
41.8731,-87.7109
41.6972,-87.5356
41.7253,-87.629
39.8524,-88.9575
41.7938,-87.6548
41.6761,-87.6208
41.8973,-87.7264
39.8584,-88.9363
41.8768,-87.6332
41.7505,-87.6736
41.937,-87.7444
41.8929,-87.7722
41.8788,-87.7281
40.7369,-89.6125
41.7205,-87.7177
41.784,-87.5952
41.7709,-87.6239
41.739,-87.5542
41.8932,-87.7458
39.7862,-89.6338
41.7528,-87.6154
41.9248,-87.7271
41.494,-90.5825
41.8865,-87.7178
41.846,-87.7279
41.8555,-87.6239
41.5405,-88.0724
41.8526,-87.7248
40.6954,-89.5998
41.7902,-87.6673
41.8569,-87.7227
41.6811,-87.6582
41.787,-87.6425
41.7336,-87.5517
41.8973,-87.7361
41.8362,-87.6511
41.875,-87.7451
41.9025,-87.7612
40.7155,-89.6019
40.6849,-89.6043
40.6685,-89.6313
40.6838,-89.6159
41.8792,-87.7234
38.5834,-90.122
41.8752,-87.7328
41.7644,-87.5932
41.6863,-87.6208
41.8209,-87.6949
41.8077,-87.6078
41.7774,-87.7961
41.8798,-87.7208
41.736,-87.6473
42.3031,-89.0812
41.7957,-87.6637
41.7757,-87.6164
41.9556,-87.7154
38.5146,-90.0081
41.683,-87.6546
41.7407,-87.5628
40.6813,-89.6087
39.3914,-87.6936
41.7706,-87.6482
41.7578,-87.6434
41.7598,-87.6336
41.4918,-87.6659
42.008,-87.6593
41.9718,-87.6567
41.7943,-87.6672
41.7959,-87.6516
41.5508,-88.0611
41.8625,-87.7214
40.6722,-89.628
40.7614,-89.6104
41.7683,-87.6835
41.7596,-87.6491
41.8771,-87.7454
41.7703,-87.6631
41.7795,-87.6643
41.7222,-87.5948
40.6945,-89.5997
41.7742,-87.641
41.9301,-87.7172
41.936,-87.6977
41.8669,-87.6591
41.7586,-87.6029
41.9035,-87.7486
40.131,-88.2652
41.8979,-87.6762
41.7811,-87.6658
40.6996,-89.5877
41.7649,-87.6639
41.8717,-87.7203
41.7335,-87.5545
41.8845,-87.758
41.5588,-87.5379
41.697,-87.6549
41.75,-87.5544
41.8007,-87.7111
41.7771,-87.6949
41.8857,-87.7455
41.8145,-87.8343
41.519,-88.0911
41.7086,-87.6396
41.7976,-87.7674
40.1394,-87.5928
41.8102,-87.6739
41.8865,-87.7178
41.798,-87.7677
41.8866,-87.6643
41.6027,-87.6471
41.9026,-87.7312
41.8037,-87.6431
41.7714,-87.5841
42.3418,-90.0009
41.8502,-87.6786
41.7481,-87.558
40.6685,-89.6313
41.51,-87.7539
40.3065,-88.1321
40.7137,-89.5939
41.9082,-87.7232
41.8713,-87.7012
41.798,-87.6246
41.7661,-87.5726
41.914,-87.6984
41.7684,-87.6724
41.8987,-87.7483
41.7884,-87.684
41.7719,-87.6847
41.5513,-88.0625
42.2588,-88.1394
41.8433,-87.6267
41.698,-87.6281
41.8239,-87.6126
41.9024,-87.746
40.709,-89.5889
38.4452,-90.1861
40.7623,-89.651
41.8606,-87.7327
41.8728,-87.6889
38.5227,-89.1309
41.7668,-88.3368
41.9063,-87.734
41.8423,-87.7273
41.8016,-87.6417
41.9026,-87.7312
38.5198,-90.0082
41.9008,-87.7463
41.8066,-87.6881
41.7124,-87.6288
41.8042,-87.5951
41.754,-87.6708
41.7921,-87.6649
41.7325,-87.6378
41.7804,-87.6047
40.097,-88.2465
39.9444,-91.4083
41.7401,-88.1226
41.7489,-87.6367
41.7878,-87.7206
41.81,-87.6934
41.7694,-87.6182
41.8757,-87.702
40.3084,-88.1559
41.878,-87.7208
41.8017,-87.6529
40.7809,-87.7361
41.888,-87.721
40.6856,-89.5956
41.9076,-87.7634
41.8721,-87.7109
41.7774,-87.6706
41.7733,-87.5839
41.7728,-87.6239
41.8827,-87.6344
41.9715,-87.8954
41.8683,-87.6959
38.625,-90.0941
41.8597,-87.6597
41.7138,-87.6721
41.8112,-87.6023
38.625,-90.0941
40.7116,-89.5956
41.9715,-87.8954
41.7941,-87.6342
41.9249,-87.6888
41.785,-87.6571
41.6745,-87.6155
41.8722,-87.6987
41.6922,-87.6597
41.9468,-87.6858
41.8801,-87.7234
41.7626,-87.5641
41.8507,-87.6709
41.7457,-87.6017
41.8993,-87.6968
42.2113,-89.029
41.73,-87.5589
41.8856,-87.7088
40.6856,-89.5956
42.0129,-87.6624
40.7114,-89.5858
41.6797,-87.6231
41.5523,-88.0611
41.7439,-87.6041
42.0503,-87.6993
41.888,-87.752
41.8059,-87.6043
41.6534,-87.6114
41.7124,-87.6431
40.1261,-88.2348
40.1261,-88.2338
40.7058,-89.5721
41.734,-87.6536
41.7729,-87.6187
41.8859,-87.7655
41.9112,-87.7806
41.7586,-87.6017
39.7146,-89.6271
42.3655,-88.1692
41.9992,-87.657
41.9237,-87.7853
41.9046,-87.7367
41.5315,-88.0762
41.7601,-87.5608
41.893,-87.7606
41.9733,-87.6578
41.8823,-87.7649
41.8776,-87.6966
41.7604,-87.5865
41.7602,-87.6106
40.141,-88.2899
41.7707,-87.6446
41.9314,-87.7737
41.7716,-87.5728
41.7681,-87.6643
41.8723,-87.6937
41.8858,-87.7568
41.9891,-87.7969
41.9011,-87.6944
41.8094,-87.6169
41.8767,-87.7044
41.8937,-87.7089
41.5411,-88.0437
41.7033,-87.6273
41.6842,-87.647
41.7502,-87.683
38.5228,-89.1219
41.8763,-87.7072
41.8226,-87.6014
41.8822,-87.7306
41.9066,-87.6896
41.9715,-87.8954
41.8682,-87.6999
41.9093,-87.7727
41.7033,-87.6285
41.7904,-87.6539
41.7844,-87.6975
42.3626, Illinois
40.1129,-88.2877
41.9059,-87.7636
41.7906,-87.6418
41.747,-87.6427
41.8683,-87.6959
41.7593,-87.6359
40.6759,-89.6158
40.6741,-89.628
41.7691,-88.3134
41.9187,-87.7563
41.8571,-87.7143
42.2915,-89.0826
40.1325,-88.2469
41.9048,-87.6895
42.0194,-87.6792
41.9044,-87.7264
41.7874,-87.6223
41.7734,-87.6427
38.6012,-90.1726
42.0315,-88.2727
41.8846,-87.6546
41.784,-87.606
41.8652,-87.6566
41.9992,-87.657
41.8136,-87.6959
40.6823,-89.6136
41.7632,-87.6459
40.6748,-89.6127
40.1312,-88.2689
41.8092,-87.6262
41.8824,-87.7564
41.694,-87.6546
41.7601,-87.5574
41.9352,-87.7443
41.4945,-88.0668
42.2764,-89.1396
41.8781,-87.6298
39.8892,-88.9372
41.879,-87.7038
41.7728,-87.6085
41.7229,-87.6448
40.6741,-89.6261
41.9098,-87.7583
41.9409,-87.7321
41.7925,-87.6463
41.7709,-87.6283
41.7564,-87.6247
41.7971,-87.6687
38.687,-90.1539
41.7499,-87.7074
41.7704,-87.6498
41.759,-87.5664
41.7076,-87.6182
41.6999,-87.6184
41.9103,-87.6991
39.7904,-89.617
41.8073,-87.6184
40.6758,-89.6218
42.0225,-87.6707
39.7362,-90.2291
41.5381,-88.0986
41.7514,-87.5955
40.9464,-90.3896
41.7839,-87.6145
41.8684,-87.6867
41.8508,-87.7935
42.3341,-87.8522
41.7338,-87.6682
41.9026,-87.7288
38.5945,-90.0636
41.8755,-87.7281
41.8798,-87.7208
41.8823,-87.7649
41.8857,-87.7113
41.8269,-87.6612
41.9557,-87.7142
41.7587,-87.6123
41.8773,-87.6896
41.6518,-87.6196
41.8882,-87.7197
41.5511,-88.0624
41.7829,-87.6707
41.743,-87.6681
41.7922,-87.654
41.8992,-87.7313
42.2711,-89.094
41.9715,-87.6598
37.2958,-89.4964
41.5017,-90.5115
41.5449,-88.0571
41.5526,-88.0625
41.9467,-87.8476
41.881,-87.6247
41.8275,-87.6116
42.2884,-89.1122
41.8986,-87.7557
41.7633,-87.6419
41.7178,-87.6386
41.8195,-87.6068
41.8753,-87.7205
41.7747,-87.6062
41.9085,-87.6948
41.7542,-87.9568
41.7261,-87.5742
42.0518,-87.6991
39.9566,-89.7223
41.5064,-87.7988
41.7478,-87.7076
41.7604,-87.6621
41.741,-87.5458
41.7725,-87.7748
41.7279,-87.5698
41.9172,-87.7266
41.7553,-87.5516
41.7298,-87.5662
41.9684,-87.7109
41.8588,-87.7274
41.9386,-87.7641
41.792,-87.6779
41.761,-87.6726
41.6847,-87.6691
40.7089,-89.5901
40.1369,-88.2746
41.802,-87.6039
41.7375,-87.6365
38.6423,-90.019
41.8783,-87.7554
41.7905,-87.6477
41.7528,-88.2993
41.8813,-87.6965
41.6155,-87.5323
41.6819,-87.6398
40.7763,-89.665
41.9009,-87.7238
41.6814,-87.6469
42.1607,-87.9287
40.6383,-89.6068
41.7649,-87.6639
41.8987,-87.773
41.8742,-87.7646
41.7685,-87.6676
41.7552,-87.5642
41.8156,-87.6871
40.6754,-89.623
41.7461,-87.5759
41.8068,-87.6601
41.91,-87.7214
41.8146,-87.6202
38.491,-89.8092
41.762,-87.6046
41.7593,-87.6359
41.7142,-87.6409
41.8237,-87.6265
41.8151,-87.5994
41.7811,-87.667
41.7634,-87.7101
41.7711,-88.347
41.8731,-87.7109
41.8993,-87.6943
41.9026,-87.7312
41.8551,-87.6785
41.7108,-87.6154
41.7587,-87.5884
41.8883,-87.7189
41.8947,-87.7751
41.882,-87.7306
41.8513,-87.7323
41.8742,-87.7576
41.7909,-87.6292
41.9855,-87.6606
41.9093,-87.7658
41.7411,-87.6672
41.7402,-87.6882
41.901,-87.7313
41.899,-87.6343
41.794,-87.6245
41.7371,-87.5901
37.7225,-89.1978
38.6296,-90.1495
41.9042,-87.7641
41.7629,-87.6714
41.7958,-87.6625
41.7872,-87.7234
41.8125,-87.6335
42.0567,-87.6872
42.0486,-87.692
41.7274,-87.605
41.8615,-87.6614
40.7059,-89.5873
40.6759,-89.6249
41.8736,-87.7108
41.5199,-88.0956
41.5511,-88.0612
41.754,-87.666
41.8012,-87.6733
41.8802,-87.7718
41.7275,-87.5965
41.6797,-87.6311
41.8008,-87.705
41.6592,-87.578
41.7655,-87.6157
41.9039,-87.7706
41.8015,-87.6502
41.8395,-87.6235
41.7828,-87.7107
42.2518,-89.0966
41.8755,-87.7281
41.7651,-87.6493
41.7434,-87.6418
41.7732,-87.6629
41.8555,-87.6239
41.7422,-87.7217
41.8958,-87.7091
41.8237,-87.6097
41.866,-87.735
41.6549,-87.6115
41.753,-87.6031
41.8663,-87.7154
41.8974,-87.7167
41.844,-87.72
40.1402,-87.6022
41.75,-87.5589
41.7589,-87.593
41.8772,-87.743
41.7161,-87.6407
41.8876,-87.634
41.7394,-87.6656
40.71,-89.5799
41.8098,-87.6087
37.7232,-89.2195
41.7627,-87.6848
41.7344,-87.6331
41.7626,-87.6836
41.8752,-87.7328
41.8987,-87.7459
41.9083,-87.707
42.0066,-87.6678
41.7579,-87.6348
41.5187,-88.0726
41.9018,-87.7058
41.7191,-87.6484
41.8665,-87.723
41.8583,-87.6535
41.9023,-87.7509
41.871,-87.7585
41.9654,-87.6548
41.8708,-87.7229
41.7886,-87.662
41.687,-87.629
41.8841,-87.7209
41.7745,-87.5909
41.8729,-87.6961
40.9532,-90.3592
41.6875,-87.6544
41.8237,-87.707
41.7997,-87.642
40.663,-89.6355
42.3153,-89.115
41.7994,-87.6638
41.7977,-87.6529
41.8184,-87.6338
42.2524,-89.0809
41.733,-87.6496
41.8828,-87.7062
41.7648,-87.6723
41.802,-87.6194
41.9195,-87.7684
41.7932,-87.7232
39.848,-89.5879
41.8446,-87.715
41.9035,-87.7511
41.7677,-87.5884
41.8007,-87.7087
41.7642,-87.5651
42.2642,-89.018
42.3374,-88.0534
38.5056,-89.9836
38.632,-90.0292
41.6997,-87.6342
41.9023,-87.7509
40.7162,-89.5912
41.6816,-87.6312
41.9082,-87.7256
38.5431,-90.0197
38.7052,-90.1459
41.81,-87.6348
41.7521,-88.2876
40.1146,-88.2826
41.7645,-87.6955
41.8478,-87.7225
41.9058,-87.7596
41.7894,-87.7416
40.1081,-88.2954
41.5702,-87.9617
41.736,-87.6463
42.2775,-89.122
42.2773,-89.1329
41.8809,-87.7456
41.6971,-87.6232
37.2954,-89.4969
41.8954,-87.7188
41.8793,-87.6963
41.7584,-87.5923
41.984,-87.6603
41.7972,-87.6988
41.7402,-87.7232
Shot - Wounded/Injured||Shot - Dead (murder, suicide)||Officer Involved Incident||Officer Involved Shooting - subject/suspect/perpetrator killed||Domestic Violence
41.5527,-88.0613
41.7774,-87.6706
41.8116,-87.7032
41.7774,-87.6767
41.8382,-87.6341
41.7703,-87.6595
40.1441,-87.5928
41.7594,-87.7052
41.9116,-87.6775
41.5309,-88.0892
41.7864,-87.6936
41.88,-87.7258
41.8735,-87.7204
41.5142,-88.0678
41.8637,-87.7352
41.7644,-87.5658
41.691,-87.6259
41.8622,-87.7352
40.1384,-87.6342
41.885,-87.7333
41.8632,-87.7034
41.763,-87.6653
40.6954,-89.5837
41.7827,-87.689
39.8004,-89.6802
41.4936,-90.5474
41.6866,-87.6511
41.7922,-87.654
41.7779,-87.6004
42.2284,-89.0856
42.3048,-89.0953
40.4539,-88.0824
41.8057,-87.6105
41.7973,-87.6857
41.7237,-87.6631
41.8835,-87.7285
41.9006,-87.7549
41.8743,-87.7473
40.7171,-89.6011
41.9006,-87.7524
41.8551,-87.6785
41.7212,-87.6448
41.5616,-88.0696
40.6812,-89.6182
40.1313,-87.6053
41.8899,-87.7235
41.9292,-87.6492
40.7105,-89.5914
40.6936,-89.589
40.7041,-89.5802
41.7701,-87.6858
41.8845,-87.7556
41.7605,-87.5979
41.7035,-87.6478
41.7964,-87.6197
41.8687,-87.6423
41.7517,-87.5662
41.6537,-87.6063
39.7452,-90.2244
41.7507,-87.6404
40.7396,-89.6126
41.7779,-87.639
37.7665,-89.3318
41.8745,-87.6695
41.9656,-87.7215
41.7737,-87.6813
42.0194,-87.6792
41.494,-90.5796
41.7774,-87.6682
41.9295,-87.7761
42.2917,-89.0991
41.802,-87.621
41.8837,-87.7371
