lat,lng
41.8931,-87.7625
41.7902,-87.666
41.7904,-87.6575
41.8794,-87.7535
41.7724,-87.6391
41.8642,-87.7337
41.881,-87.6247
41.7702,-87.6809
41.8535,-87.6999
41.8791,-87.7258
41.7707,-87.6446
41.8574,-87.6944
41.7109,-87.6199
41.7137,-87.538
41.6959,-87.6522
41.7298,-87.5662
41.8578,-87.6592
41.8751,-87.7403
41.9045,-87.7218
41.6722,-87.6409
41.7909,-87.7136
41.7125,-87.6264
41.8137,-87.7057
41.7756,-87.6888
41.7481,-87.5556
41.6816,-87.6264
41.7348,-87.5465
41.8832,-87.6718
42.0079,-87.6651
41.7203,-87.651
41.7497,-87.5726
41.7532,-87.58
41.7722,-87.658
42.0156,-87.6842
41.7864,-87.6948
41.8986,-87.7719
41.7894,-87.7283
41.7745,-87.6328
41.7125,-87.624
41.7223,-87.5662
41.7703,-87.6595
41.9242,-87.7488
41.8525,-87.733
41.7685,-87.6627
41.7518,-87.5602
41.6537,-87.6063
41.9345,-87.6617
41.7372,-87.5546
41.8773,-87.7098
41.9558,-87.6933
41.8765,-87.7647
41.8773,-87.706
41.9105,-87.685
41.9438,-87.7938
41.7435,-87.5479
41.7532,-87.5813
41.9112,-87.7744
41.9101,-87.7167
41.7802,-87.7402
41.8579,-87.6613
42.0151,-87.6805
41.8131,-87.6083
41.8551,-87.6661
41.736,-87.6463
41.891,-87.6639
41.8137,-87.6748
41.8552,-87.7094
41.7147,-87.7135
41.8606,-87.718
41.7087,-87.6359
42.0082,-87.6661
41.9631,-87.7085
41.7978,-87.6017
41.8701,-87.7231
41.7979,-87.6039
41.8961,-87.6617
41.7979,-87.5985
41.9188,-87.6712
41.8789,-87.6841
41.8866,-87.6643
41.8819,-87.7025
41.8759,-87.7618
41.8902,-87.6624
41.7956,-87.6747
42.0182,-87.6807
41.7641,-87.6125
41.8693,-87.6628
41.899,-87.6343
41.8589,-87.6688
41.8661,-87.7031
41.8839,-87.6799
41.7258,-87.5973
41.7336,-87.5503
42.0225,-87.6707
41.7294,-87.5581
41.9715,-87.8954
41.8025,-87.643
41.7513,-87.6027
41.9112,-87.7744
41.7359,-87.6657
41.8847,-87.6841
41.7911,-87.6191
41.7278,-87.5734
41.8247,-87.6198
41.8778,-87.7649
41.769,-87.636
41.7605,-87.5896
41.8569,-87.7203
41.8591,-87.7276
41.9249,-87.6818
41.8829,-87.6638
41.8781,-87.6298
41.6713,-87.649
41.9637,-87.6614
41.6798,-87.6275
41.8833,-87.7282
41.9399,-87.674
41.899,-87.6343
41.9207,-87.7389
41.9241,-87.7759
41.881,-87.6247
41.7359,-87.6582
41.881,-87.6247
41.9058,-87.6411
41.6537,-87.605
41.9284,-87.7079
41.7833,-87.6509
41.9297,-87.643
41.7218,-87.6142
41.8511,-87.6354
41.7833,-87.6509
41.7956,-87.6747
41.7631,-87.6532
41.7468,-87.6585
41.7389,-87.6954
41.8773,-87.7257
41.7831,-87.6644
41.7831,-87.6644
41.7493,-87.6006
41.7657,-87.6116
41.9743,-87.6842
41.8728,-87.7231
41.779,-87.7031
41.8958,-87.7091
41.7848,-87.6671
41.7693,-87.6141
41.6923,-87.6254
41.8773,-87.7257
41.7927,-87.628
41.7608,-87.5625
41.7232,-87.65
41.8587,-87.6616
41.9277,-87.7612
41.6963,-87.6183
41.851,-87.632
41.7543,-87.6347
41.7957,-87.6637
41.9315,-87.7566
41.8576,-87.6833
41.7238,-87.6094
41.7514,-87.7077
41.8494,-87.6238
41.7815,-87.5906
41.7037,-87.6308
41.8113,-87.7433
41.8699,-87.7203
41.8766,-87.7617
41.763,-87.6653
41.8991,-87.7387
41.8951,-87.7435
41.6599,-87.5787
41.9009,-87.7238
41.8075,-87.6117
41.7702,-87.6761
41.7734,-87.6277
41.8592,-87.7154
41.9247,-87.7158
41.8847,-87.7111
41.7776,-87.6715
41.957,-87.6676
41.7684,-87.6569
41.787,-87.6498
41.7904,-87.6527
41.7886,-87.649
41.8253,-87.6435
41.699,-87.5623
41.782,-87.6088
41.7869,-87.6719
41.7665,-87.6715
41.8855,-87.6696
41.7704,-87.6498
41.8122,-87.6687
41.8273,-87.6314
41.7927,-87.6228
41.7493,-87.6137
41.7665,-87.6834
41.7707,-87.6287
41.7866,-87.6648
41.7476,-87.5958
41.7518,-87.5578
41.7408,-87.5543
41.9386,-87.7616
41.7969,-87.704
41.8675,-87.7157
41.7793,-87.6751
41.7696,-87.6763
41.8147,-87.6174
41.8939,-87.714
41.8699,-87.718
41.7735,-87.6899
41.8162,-87.6267
41.7623,-87.5827
41.7052,-87.7038
41.9451,-87.7126
41.8248,-87.6123
41.9386,-87.7616
41.8201,-87.6231
41.7342,-87.6485
41.7634,-87.5619
41.895,-87.7693
41.8919,-87.7202
41.9076,-87.712
41.7655,-87.6233
41.8568,-87.6956
41.8792,-87.7234
41.7773,-87.6814
41.8939,-87.714
41.8919,-87.7064
41.6541,-87.6158
41.7743,-87.6447
41.7533,-87.5764
41.7706,-87.6458
41.8245,-87.702
41.7706,-87.6458
41.9715,-87.8954
41.8919,-87.704
41.7215,-87.6324
41.6573,-87.6051
41.8085,-87.671
41.9111,-87.7765
41.9617,-87.658
41.7215,-87.6311
41.8541,-87.6685
41.7867,-87.6668
41.8751,-87.7353
41.7426,-87.5661
41.9249,-87.695
41.7956,-87.6902
41.7033,-87.6285
41.878,-87.6472
41.9117,-87.7313
41.7603,-87.6091
41.9323,-87.7101
41.7865,-87.6875
41.8939,-87.714
41.7206,-87.5753
41.7225,-87.5754
41.8866,-87.6643
41.9158,-87.6898
41.769,-87.6473
41.6535,-87.5379
41.7839,-87.6145
41.881,-87.6247
41.8113,-87.6044
41.7748,-87.6025
41.7821,-87.5983
41.9023,-87.7484
41.7629,-87.6665
41.7815,-87.5906
41.9104,-87.7118
41.8209,-87.6949
41.8193,-87.6932
41.6995,-87.6284
41.776,-87.6354
41.8569,-87.7203
41.7432,-87.5996
41.7633,-87.6404
41.7344,-87.6231
41.881,-87.7085
41.7727,-87.5885
41.8462,-87.7313
41.9658,-87.6552
41.8726,-87.723
41.7721,-87.6677
41.7724,-87.6391
41.7993,-87.6675
41.8757,-87.6307
41.7884,-87.5796
42.0225,-87.6707
41.68,-87.6301
41.7516,-87.5736
41.9291,-87.6513
41.7673,-87.6249
41.7342,-87.6497
41.8901,-87.7177
41.7622,-87.6091
41.9118,-87.715
41.9317,-87.7344
41.881,-87.7358
41.8877,-87.7658
41.9154,-87.7265
41.859,-87.7152
41.7704,-87.6498
41.7984,-87.6163
41.6722,-87.6421
41.8798,-87.6328
41.872,-87.7158
41.9221,-87.7805
41.946,-87.7668
41.7968,-87.7233
42.0066,-87.67
41.6882,-87.6641
41.9598,-87.7558
41.8736,-87.7157
41.7538,-87.6651
41.8552,-87.7125
41.7597,-87.6479
41.8011,-87.6891
41.7359,-87.6351
41.9134,-87.7803
41.917,-87.7376
41.759,-87.5616
41.9155,-87.7102
41.9499,-87.767
41.9685,-87.706
42.026,-87.7369
41.9388,-87.7665
41.886,-87.7356
41.9523,-87.701
41.9388,-87.7665
41.7724,-87.6391
41.7723,-87.6568
41.7452,-87.6292
41.8833,-87.7356
41.8096,-87.6017
41.8808,-87.7529
41.758,-87.6301
41.7057,-87.6027
41.7665,-87.6715
41.9006,-87.7536
41.7638,-87.6094
41.9343,-87.7593
41.8672,-87.7696
41.7721,-87.6677
41.9139,-87.6444
41.9715,-87.8954
41.8181,-87.725
41.815,-87.6032
41.8958,-87.7091
41.8925,-87.6254
41.7743,-87.6446
41.789,-87.6227
41.7647,-87.6845
41.7789,-87.7254
41.9937,-87.7849
41.8919,-87.7202
41.8732,-87.7063
41.7502,-87.6638
41.8955,-87.7139
41.7502,-87.6638
41.7784,-87.6156
41.7625,-87.6623
41.7634,-87.6591
41.7623,-87.59
41.7974,-87.6772
41.8873,-87.7633
41.7665,-87.6715
41.8781,-87.6298
41.7585,-87.6078
41.7724,-87.6483
41.8834,-87.7257
41.7627,-87.686
41.8169,-87.6006
41.7746,-87.723
41.7099,-87.6199
41.8657,-87.6294
41.924,-87.8056
41.7499,-87.5593
41.7727,-87.6428
41.7772,-87.6909
41.8722,-87.6864
41.6722,-87.6421
41.7634,-87.7101
41.8056,-87.6682
41.8349,-87.7283
41.7684,-87.6786
41.733,-87.6496
41.9182,-87.7178
41.8561,-87.6786
41.7464,-87.5507
41.7339,-87.6679
41.6779,-87.6335
41.7503,-87.6659
41.8661,-87.6551
41.8778,-87.6844
41.7579,-87.5568
41.9715,-87.8954
41.8773,-87.6867
41.7357,-87.6047
41.7213,-87.5389
41.9673,-87.6501
41.8937,-87.7126
41.8424,-87.7126
41.7445,-87.5625
41.9644,-87.7448
41.808,-87.5989
41.8112,-87.6023
41.6762,-87.6204
41.7409,-87.553
41.8077,-87.5923
41.9686,-87.7185
41.7394,-87.6656
41.989,-87.6586
41.9094,-87.7901
41.8823,-87.7588
41.8013,-87.6697
41.7953,-87.6275
41.8235,-87.6317
41.7663,-87.6873
41.855,-87.6686
41.7232,-87.65
41.882,-87.6335
41.7666,-87.6666
41.8802,-87.7575
41.7287,-87.6453
41.7776,-87.6715
41.7888,-87.6499
41.7724,-87.6495
41.9315,-87.728
41.8978,-87.7726
41.9076,-87.7096
41.8796,-87.7665
41.7677,-87.5884
41.7625,-87.6591
41.6796,-87.6339
41.7623,-87.6623
41.9131,-87.7732
41.8846,-87.6571
41.7775,-87.6667
41.7702,-87.6643
41.8917,-87.7223
41.8797,-87.7256
41.6549,-87.6115
41.8866,-87.6643
41.7699,-87.5878
41.7622,-87.5887
41.765,-87.6574
41.8734,-87.7208
41.7228,-87.5796
41.8824,-87.7551
41.7064,-87.5633
41.7669,-87.6518
41.7357,-87.6047
41.8949,-87.7568
41.7921,-87.6649
41.886,-87.7481
41.8878,-87.7553
41.7882,-87.6587
41.9099,-87.7324
41.8483,-87.6929
41.6722,-87.6421
41.9313,-87.7626
41.911,-87.6628
41.9724,-87.8466
41.9116,-87.7337
41.8802,-87.7718
41.7661,-87.5847
41.8739,-87.6863
41.8859,-87.6251
41.9184,-87.782
41.7717,-87.5715
41.8901,-87.7214
41.7606,-87.5652
41.7426,-87.5555
41.9724,-87.8466
41.7909,-87.6329
41.881,-87.6247
41.881,-87.6247
41.7738,-87.6657
41.8936,-87.7211
41.6599,-87.5787
41.7902,-87.666
41.9172,-87.7236
41.683,-87.6522
41.8086,-87.6674
41.9045,-87.7191
41.7561,-87.6417
41.7873,-87.6266
41.765,-87.6508
41.8712,-87.6841
41.9065,-87.6385
41.7605,-87.5982
41.7918,-87.7136
41.7568,-87.5993
41.7802,-87.6156
41.7152,-87.5625
41.7785,-87.5917
41.6706,-87.6393
41.7578,-87.6421
41.7631,-87.6508
41.7973,-87.6988
41.8937,-87.7089
41.7699,-87.659
41.8937,-87.7138
42.0052,-87.6977
41.8843,-87.7738
41.8236,-87.64
41.7552,-87.5654
41.7993,-87.5855
41.8859,-87.6251
41.7683,-87.6846
41.9332,-87.6396
41.7465,-87.5491
41.8662,-87.7201
41.748,-87.6917
41.7027,-87.5282
41.8909,-87.6261
41.8464,-87.6977
41.6932,-87.6689
41.8662,-87.7201
41.7984,-87.6193
41.7446,-87.554
41.6558,-87.6023
41.7942,-87.6769
41.765,-87.6565
41.9092,-87.7817
41.9201,-87.7866
41.9044,-87.7313
41.9984,-87.6683
41.8034,-87.6454
41.8604,-87.7339
41.8592,-87.7154
41.7715,-87.6349
41.8194,-87.6136
41.9023,-87.7509
41.7904,-87.649
41.8788,-87.7281
41.7677,-87.5833
41.8462,-87.7148
41.8806,-87.7651
41.7772,-87.7006
41.8916,-87.6263
41.7302,-87.662
41.7302,-87.6608
41.7542,-87.6514
41.8836,-87.7062
41.7071,-87.6479
41.91,-87.7178
41.8914,-87.6469
41.7634,-87.6294
41.7329,-87.6051
41.8528,-87.6228
41.7733,-87.6081
41.9977,-87.7072
41.9715,-87.8954
41.7016,-87.6237
41.8701,-87.7231
41.7657,-87.6152
41.891,-87.7722
41.8912,-87.619
41.881,-87.6247
41.9033,-87.676
41.7867,-87.668
41.6591,-87.5387
41.7604,-87.5936
41.877,-87.7329
41.7657,-87.6152
41.7604,-87.5776
42.0025,-87.6636
41.8938,-87.7066
41.7748,-87.6253
41.7633,-87.6404
41.7193,-87.6468
41.7742,-87.5888
41.8789,-87.6841
41.7693,-87.6186
41.7443,-87.7022
41.9945,-87.6641
41.7869,-87.6559
41.8821,-87.7531
41.7578,-87.6421
41.8087,-87.6589
41.8974,-87.7167
41.8807,-87.7605
41.8666,-87.6902
41.6922,-87.657
41.8664,-87.7256
42.0138,-87.6703
41.6915,-87.7034
41.7652,-87.577
41.7052,-87.6226
41.8458,-87.6979
41.8066,-87.6726
41.7862,-87.7058
41.6722,-87.6409
41.8685,-87.7035
41.8776,-87.6864
41.9654,-87.6575
41.835,-87.7307
41.7659,-87.5768
41.7579,-87.6842
41.7212,-87.5702
41.7362,-87.6366
41.8899,-87.7235
41.7743,-87.6447
41.8682,-87.6987
41.9634,-87.6694
41.8086,-87.6674
41.8577,-87.6616
41.8698,-87.7305
41.9046,-87.7243
41.8764,-87.7281
41.8712,-87.7086
41.8796,-87.7379
41.8661,-87.7031
41.8973,-87.7289
41.875,-87.7356
41.7511,-87.6137
41.8774,-87.6986
41.7518,-87.5578
41.7359,-87.6143
41.8731,-87.7012
41.8569,-87.7326
41.899,-87.6343
41.7804,-87.6059
41.7053,-87.6235
41.8949,-87.7556
41.9107,-87.6752
41.9233,-87.7023
41.8732,-87.6938
41.9358,-87.7185
41.6927,-87.6122
41.7587,-87.5908
41.8969,-87.7523
41.7467,-87.6634
41.8938,-87.7066
41.7888,-87.6499
41.7908,-87.6228
41.6537,-87.6063
41.9666,-87.7208
41.7224,-87.5778
42.016,-87.6693
41.8748,-87.7085
41.7868,-87.662
41.8664,-87.6865
41.7947,-87.6225
41.8611,-87.6942
41.8014,-87.6587
41.8806,-87.7651
41.7337,-87.5527
41.8779,-87.728
41.757,-87.5679
41.8753,-87.7428
41.7866,-87.6717
41.9464,-87.7274
41.8796,-87.7354
41.7577,-87.6491
41.8796,-87.711
41.7462,-87.5604
41.8386,-87.7284
41.6796,-87.6387
41.7904,-87.649
41.7218,-87.6436
41.8796,-87.743
41.7336,-87.5517
41.761,-87.6738
41.7359,-87.6582
41.8985,-87.7655
41.8307,-87.6154
41.7939,-87.6988
41.856,-87.645
41.8932,-87.6341
41.7498,-87.6344
41.9203,-87.7171
41.8013,-87.653
41.8819,-87.7038
41.8821,-87.7531
41.917,-87.7388
41.7268,-87.6068
41.9111,-87.6367
41.7948,-87.6768
41.8117,-87.7613
41.6762,-87.6204
41.872,-87.7134
41.7743,-87.6446
41.8827,-87.7554
41.7629,-87.6677
41.8722,-87.7365
41.7499,-87.558
41.7775,-87.7595
41.8267,-87.6706
41.7564,-87.6054
41.8744,-87.7161
41.7432,-87.6756
41.7905,-87.6466
41.7648,-87.6723
41.8961,-87.8803
41.7511,-87.615
41.888,-87.752
41.9006,-87.7536
41.8539,-87.6664
41.7357,-87.6047
41.9004,-87.772
41.736,-87.6463
41.8919,-87.7113
41.7541,-87.6526
41.8957,-87.719
41.7523,-87.6408
41.881,-87.6247
41.8518,-87.6991
41.7629,-87.6665
41.8781,-87.6298
41.7139,-87.6677
41.8788,-87.7281
41.7941,-87.6342
41.7869,-87.651
41.773,-87.6153
41.9616,-87.7011
41.75,-87.5553
41.7318,-87.5503
41.8696,-87.7471
41.8903,-87.7064
41.7268,-87.6068
41.8095,-87.6193
41.9852,-87.6922
41.7864,-87.6936
41.8501,-87.6954
41.7615,-87.5884
41.7579,-87.5932
41.8844,-87.659
41.8969,-87.7585
41.6904,-87.6427
41.8661,-87.6551
41.8145,-87.635
41.8013,-87.6542
41.7266,-87.6558
41.7626,-87.5713
41.802,-87.6226
41.9546,-87.6627
41.8899,-87.7235
41.9715,-87.8954
41.7584,-87.6057
41.7303,-87.6572
41.749,-87.586
41.7376,-87.6537
41.7338,-87.6682
41.9202,-87.7857
41.886,-87.7505
41.9244,-87.7667
41.7718,-87.6932
41.7802,-87.6063
41.8957,-87.7238
41.7735,-87.6936
41.7494,-87.7099
41.8797,-87.7355
41.7802,-87.6063
41.9096,-87.7634
41.7904,-87.6575
41.784,-87.5952
41.8953,-87.6624
41.8969,-87.6722
41.7443,-87.684
41.8733,-87.7337
41.809,-87.6233
41.8588,-87.7262
41.7648,-87.6735
41.8894,-87.6646
41.9894,-87.6572
41.7255,-87.6108
41.7519,-87.5706
41.7701,-87.6738
41.8871,-87.726
41.7442,-87.7026
41.7934,-87.7072
41.8661,-87.7031
41.8306,-87.6779
41.8796,-87.7354
41.8834,-87.7257
41.7587,-87.6101
41.8121,-87.6676
41.7517,-87.5687
41.7894,-87.7416
41.8239,-87.6191
41.8173,-87.6899
41.8548,-87.725
41.7329,-87.6051
41.7463,-87.6844
41.7585,-87.6078
41.7685,-87.6627
41.9194,-87.7138
42.0044,-87.6706
41.9246,-87.7195
41.7882,-87.6843
41.7777,-87.6475
41.7054,-87.6205
41.7905,-87.6477
41.8661,-87.7252
41.9465,-87.7164
41.8072,-87.6337
41.8865,-87.7383
41.7489,-87.6343
41.7054,-87.7794
41.7821,-87.6454
41.8824,-87.6793
41.7717,-87.5909
41.9023,-87.7509
41.7742,-87.5888
41.7795,-87.6888
41.7928,-87.6241
41.8979,-87.7046
41.7543,-87.5529
41.9399,-87.6761
41.8021,-87.6178
41.9785,-87.6555
41.9541,-87.6787
41.8819,-87.7234
41.8148,-87.605
41.8821,-87.7087
41.6573,-87.6079
41.7353,-87.5615
41.7977,-87.6541
41.7737,-87.6813
41.7046,-87.5442
41.7053,-87.6283
41.9042,-87.7461
41.8012,-87.6553
41.8015,-87.6502
41.7699,-87.6837
41.881,-87.6247
41.7522,-87.6505
41.7508,-87.6343
41.7543,-87.5529
41.7728,-87.6227
41.8607,-87.7119
41.9025,-87.7535
41.8031,-87.6579
41.8955,-87.7127
41.8937,-87.7596
41.737,-87.6635
41.8832,-87.7402
41.9153,-87.7338
41.883,-87.6544
41.8796,-87.7354
41.8481,-87.7125
41.8307,-87.6154
41.8567,-87.6814
41.8762,-87.7207
41.761,-87.6738
41.8588,-87.7204
41.9466,-87.7078
41.8761,-87.6864
41.7797,-87.6156
41.9369,-87.7517
41.8222,-87.7008
41.8022,-87.6113
41.8528,-87.6228
41.8853,-87.7209
41.7732,-87.6104
41.761,-87.6726
41.8693,-87.6862
41.8361,-87.656
41.6779,-87.6287
41.723,-87.6634
41.7665,-87.6703
41.8781,-87.6298
41.811,-87.6315
41.899,-87.6343
41.8732,-87.7576
41.7847,-87.6875
41.7478,-87.575
41.8931,-87.7656
41.807,-87.6675
41.9715,-87.8954
41.8315,-87.6949
41.961,-87.729
41.8783,-87.7618
41.7197,-87.7173
41.7401,-87.6995
41.7669,-87.6505
41.7511,-87.6181
41.7943,-87.6549
41.9899,-87.6894
41.7945,-87.6318
41.732,-87.6572
41.7028,-87.5439
41.8736,-87.7108
41.8031,-87.6697
41.6852,-87.6301
41.7324,-87.6484
41.8732,-87.7391
41.9208,-87.7758
41.8783,-87.7618
41.9034,-87.7535
41.8832,-87.6718
41.9099,-87.7312
41.9264,-87.7367
41.6837,-87.6326
41.9715,-87.8954
41.9715,-87.8954
41.7959,-87.6504
41.9715,-87.8954
41.7653,-87.6281
41.9715,-87.8954
41.7616,-87.6574
41.916,-87.6949
41.7415,-87.6474
41.7711,-87.6097
41.9812,-87.6688
41.893,-87.7635
41.7894,-87.7416
41.765,-87.659
41.8576,-87.6809
41.7903,-87.6682
41.7815,-87.6063
41.7894,-87.7416
41.8781,-87.6298
41.6573,-87.6075
41.8422,-87.7309
41.8957,-87.6482
41.7582,-87.6273
41.9255,-87.6582
41.7648,-87.6735
41.7263,-87.5608
41.7925,-87.6463
41.7513,-87.6016
41.653,-87.6092
41.7831,-87.6619
41.8778,-87.7653
41.7465,-87.6637
41.848,-87.7042
41.9672,-87.6627
41.7803,-87.6068
41.8243,-87.7048
41.8269,-87.6612
41.7389,-87.5615
41.7696,-87.6739
41.7894,-87.7416
41.7894,-87.7416
41.7108,-87.6248
41.9673,-87.6646
41.8237,-87.6885
41.7648,-87.6699
41.9715,-87.8954
41.892,-87.7129
41.9875,-87.6571
41.6886,-87.6366
41.9058,-87.7095
41.8848,-87.7407
42.013,-87.6727
41.687,-87.6169
41.9603,-87.7831
41.7718,-87.8007
41.9115,-87.7459
41.9244,-87.7569
41.7503,-87.6635
41.9389,-87.7471
41.703,-87.6513
41.7426,-87.5661
41.9453,-87.664
41.7727,-87.6497
41.794,-87.6915
41.7495,-87.5898
41.7616,-87.6415
41.8791,-87.7258
41.8807,-87.7605
41.8728,-87.7034
41.7479,-87.5677
41.6599,-87.5787
41.7642,-87.597
41.8057,-87.6195
41.9496,-87.7817
41.6573,-87.6051
41.7689,-87.6546
41.7703,-87.6631
41.7625,-87.5652
41.7989,-87.7086
41.7894,-87.7416
41.7748,-87.6119
41.913,-87.7815
41.858,-87.6516
41.784,-87.5952
41.7414,-87.6478
41.8753,-87.7428
41.8669,-87.6616
41.7894,-87.7416
41.7894,-87.7416
41.7374,-87.6708
41.7324,-87.6484
41.7893,-87.6207
41.7769,-87.5946
41.7491,-87.7319
41.8589,-87.7225
41.9207,-87.7364
41.8797,-87.7256
41.7266,-87.6571
41.8846,-87.631
41.7018,-87.6549
41.8049,-87.6698
41.9629,-87.6525
41.7665,-87.6703
41.8184,-87.6338
41.7818,-87.6469
41.8589,-87.6639
41.9262,-87.7589
41.7552,-87.5604
41.8541,-87.6254
41.8248,-87.6973
41.9941,-87.6873
41.7632,-87.6459
41.879,-87.7038
41.7373,-87.6129
41.8587,-87.6422
41.7839,-87.6145
41.7275,-87.607
41.8579,-87.7054
41.7838,-87.5888
42.0225,-87.6707
41.6572,-87.6019
41.7635,-87.6268
41.8032,-87.653
41.7259,-87.6068
41.8924,-87.7412
41.7688,-87.647
41.8641,-87.7129
41.7894,-87.7416
41.8798,-87.6328
41.9106,-87.678
41.8076,-87.7337
41.7514,-87.5895
41.947,-87.7719
41.9097,-87.7707
41.8818,-87.7112
41.7888,-87.6499
41.7821,-87.6454
41.9217,-87.6687
41.8094,-87.6169
41.7632,-87.6459
41.9029,-87.7314
41.9035,-87.7313
42.0038,-87.6727
41.8657,-87.7577
41.9858,-87.6571
41.6925,-87.6547
41.7471,-87.6367
41.964,-87.6503
41.7792,-87.6849
41.8917,-87.7436
41.8773,-87.7109
41.7908,-87.6228
41.8979,-87.736
41.8109,-87.6217
41.7377,-87.6501
41.939,-87.737
41.7486,-87.6504
41.8513,-87.7313
41.8795,-87.7452
41.8982,-87.6984
41.7497,-87.7024
41.7482,-87.5506
41.7475,-87.603
41.7815,-87.6063
41.7338,-87.6682
41.8797,-87.7355
41.7827,-87.689
41.9757,-87.7111
41.8709,-87.7254
41.8742,-87.7353
41.6973,-87.5413
41.8546,-87.7274
41.9261,-87.6313
41.8722,-87.7365
41.7996,-87.6469
41.9111,-87.7765
41.881,-87.6247
41.9202,-87.7857
41.7909,-87.6329
41.7828,-87.6935
41.6534,-87.6114
41.9731,-87.6842
41.8849,-87.7284
41.8274,-87.6249
41.8253,-87.6231
41.7895,-87.6159
41.9572,-87.7517
41.8979,-87.7024
41.9339,-87.7026
41.7894,-87.7416
41.8809,-87.764
41.8827,-87.7733
41.9029,-87.7314
41.8822,-87.6964
41.8721,-87.7085
41.9244,-87.7569
41.7657,-87.6128
41.8832,-87.6361
41.7477,-87.6002
41.7822,-87.5951
41.8162,-87.6267
41.9386,-87.764
41.9414,-87.8341
41.8111,-87.6081
41.8777,-87.7554
41.9715,-87.8954
41.9715,-87.8954
41.9715,-87.8954
41.8769,-87.7578
41.7377,-87.5461
41.895,-87.7507
41.7721,-87.6737
41.8165,-87.6247
41.6599,-87.5787
41.9252,-87.6779
41.7348,-87.6049
41.7556,-87.6676
41.7666,-87.6618
41.8796,-87.7379
41.8521,-87.6237
41.9386,-87.7837
41.8844,-87.659
41.8762,-87.7207
41.759,-87.5906
41.6721,-87.6518
41.7905,-87.6503
41.761,-87.6726
41.7489,-87.6367
41.8778,-87.765
41.8954,-87.7212
41.9226,-87.7316
41.7886,-87.662
41.8058,-87.6089
41.7657,-87.6141
41.7905,-87.6548
41.7514,-87.5955
41.8709,-87.7254
41.8243,-87.7048
41.7645,-87.6979
41.787,-87.6498
42.0093,-87.6703
41.9892,-87.6558
41.7652,-87.577
41.7838,-87.6378
41.7757,-87.662
41.714,-87.6458
41.7222,-87.6328
41.8662,-87.7201
41.8736,-87.7108
41.8116,-87.7032
41.8065,-87.6738
41.7779,-87.6366
41.7371,-87.5601
41.7739,-87.6632
41.702,-87.6039
41.7652,-87.577
41.774,-87.643
41.7641,-87.6761
41.8115,-87.5946
41.7694,-87.6213
41.7895,-87.6159
41.767,-87.6372
41.802,-87.6194
41.8013,-87.6649
41.707,-87.638
41.7657,-87.6152
41.7375,-87.6086
41.7859,-87.606
42.0146,-87.6906
41.7757,-87.6657
41.7827,-87.689
41.7519,-87.6747
41.7667,-87.6278
41.7827,-87.689
41.7702,-87.6761
41.7341,-87.6582
41.8516,-87.7296
41.9319,-87.7422
41.7758,-87.6629
41.7648,-87.6735
41.8644,-87.7178
41.9673,-87.6589
41.616,-87.685
41.7427,-87.5637
41.789,-87.7159
41.7671,-87.6347
41.7165,-87.5998
41.6779,-87.6208
41.739,-87.5554
41.9139,-87.6946
41.798,-87.6214
41.8588,-87.7335
41.6885,-87.6438
41.7687,-87.6714
41.7596,-87.647
41.8957,-87.698
41.854,-87.6259
41.7437,-87.7352
41.7328,-87.626
41.6907,-87.6279
41.8027,-87.5914
41.8579,-87.6612
41.7456,-87.6148
41.7839,-87.6032
41.9637,-87.6614
41.9451,-87.8156
41.8702,-87.7206
41.7639,-87.6249
41.881,-87.6247
41.8348,-87.6486
41.7993,-87.6736
41.8759,-87.7618
41.7532,-87.7029
41.7489,-87.5818
41.7463,-87.5556
41.748,-87.5653
41.7371,-87.5601
41.7508,-87.6343
41.7622,-87.5887
41.8889,-87.7578
41.7513,-87.604
41.7668,-87.6554
41.6669,-87.6286
41.6812,-87.6167
41.9111,-87.7753
41.8591,-87.7276
41.8918,-87.715
41.7864,-87.6842
41.8138,-87.6907
41.7706,-87.6482
41.7614,-87.6447
41.7875,-87.6174
41.8894,-87.6646
41.7598,-87.6418
41.6991,-87.6307
41.8947,-87.7751
41.9637,-87.6569
41.7515,-87.5801
41.8028,-87.6847
41.7645,-87.6955
41.9242,-87.7488
41.7684,-87.6736
41.7512,-87.6125
41.8604,-87.7351
41.7389,-87.6954
41.7959,-87.6541
41.8866,-87.6643
41.8848,-87.7431
41.7607,-87.5725
41.7655,-87.6282
41.8722,-87.7036
41.8914,-87.7482
41.7598,-87.6284
41.7784,-87.6132
41.7054,-87.6357
41.8866,-87.6643
41.9341,-87.7156
41.6797,-87.6323
41.8751,-87.6519
41.7251,-87.6352
41.9009,-87.7238
41.8685,-87.6303
41.9464,-87.725
41.9033,-87.7134
41.9083,-87.707
41.9297,-87.7514
41.8501,-87.6929
41.8973,-87.7289
41.7506,-87.666
41.8974,-87.7131
41.7481,-87.5556
41.7085,-87.6517
41.7978,-87.6017
41.7873,-87.6303
41.8753,-87.7428
41.787,-87.6474
41.884,-87.6877
41.9079,-87.7526
41.7484,-87.6638
41.7002,-87.6183
41.9021,-87.7669
41.8911,-87.7678
41.8387,-87.7256
41.7072,-87.6174
41.7484,-87.6649
41.903,-87.6871
41.7626,-87.5907
41.765,-87.6508
41.7663,-87.6898
41.8949,-87.7581
41.8937,-87.7138
41.8968,-87.6223
41.903,-87.6333
41.8528,-87.6228
41.6704,-87.6396
41.9715,-87.8954
